sentence1,sentence2,score
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Consent on Everything / Problems with getting Consent,0.20317798852920532
Attacker injects CAN messages/codes via any ECUs connected to the bus.,"Non-transparent Policies, Agreements, Terms and Conditions",0.202370747923851
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Insufficient Deletion of User Data,0.25147882103919983
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Insufficient Data Quality,0.02337740920484066
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Missing or Insufficient Session Expiration,0.09909515082836151
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Inability of users to access and modify data,0.25103023648262024
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Collection of data not required for the user-consented purpose,0.2644084692001343
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Insufficient Data Structure Model to handle user rights,0.13174161314964294
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Sharing of Data with 3rd Party,0.18801188468933105
Attacker injects CAN messages/codes via any ECUs connected to the bus.,"Inappropriate Policies, Terms and Conditions",0.22759735584259033
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Insecure Data Transfer,0.24992939829826355
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Transfer or Processing through 3rd Party,0.19810941815376282
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Misleading Content,0.2760503590106964
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Collection without Consent,0.11701051890850067
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Data Aggregation and Profiling,0.1496790051460266
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Secondary Use,0.17685402929782867
Attacker injects CAN messages/codes via any ECUs connected to the bus.,Form field design issues,0.05984346941113472
Attacker modifies the path of the sensitive data circulating in the vehicle.,Attacker remotely accesses via telematics systems (TCU).,0.46096375584602356
Attacker modifies the path of the sensitive data circulating in the vehicle.,"An adversary can capture, analyze, and replaye the messages.",0.3017483651638031
Attacker modifies the path of the sensitive data circulating in the vehicle.,An adversary could link the messages to a specific vehicle.,0.49144527316093445
Attacker modifies the path of the sensitive data circulating in the vehicle.,An adversary can crack a weak password.,0.30526649951934814
Attacker modifies the path of the sensitive data circulating in the vehicle.,An adversary can execute arbitrary code on the telematics unit (TCU) and take control of the device.,0.45876678824424744
Attacker modifies the path of the sensitive data circulating in the vehicle.,The SS7 vulnerabilities can be exploited to compromise SMS system to intercept text user messages.,0.29678305983543396
Attacker modifies the path of the sensitive data circulating in the vehicle.,"Spying, SMS Interception & Modification, User Tracking.",0.34111544489860535
Attacker modifies the path of the sensitive data circulating in the vehicle.,"Attacker can edit, add, manipuler codes and framework of the must ECUs in the vehcles.",0.5263237953186035
Attacker modifies the path of the sensitive data circulating in the vehicle.,"Attacker can modify the hardware or changing or disabling physical sensors, memories and features.",0.4751187562942505
Attacker modifies the path of the sensitive data circulating in the vehicle.,"An attacker changes circuits of a device to extractsensitive data, such as cryptographic keys.",0.5927807688713074
Attacker modifies the path of the sensitive data circulating in the vehicle.,Attacker operates phisically on the TC by tampering the device firmware.,0.44564908742904663
Attacker modifies the path of the sensitive data circulating in the vehicle.,An attacker could perform remote control by installing remotely his own software on the device.,0.4360214173793793
Attacker modifies the path of the sensitive data circulating in the vehicle.,Reprogramming the USB/CD device's firmware to execute malicious actions.,0.3986477255821228
Attacker modifies the path of the sensitive data circulating in the vehicle.,An adversary can exploit the vulnerabilities o USB svstems on-board venice.,0.38701725006103516
Attacker modifies the path of the sensitive data circulating in the vehicle.,An adversary can identify or track the vehicle from the sensor.,0.4470153748989105
Attacker modifies the path of the sensitive data circulating in the vehicle.,"For wireless communication channel, messages can be captured, analyze, and replayed.",0.2044692486524582
Attacker modifies the path of the sensitive data circulating in the vehicle.,Possibility to discover and control the behaviour and profile of the driver.,0.5480677485466003
Attacker modifies the path of the sensitive data circulating in the vehicle.,An adversary relates pseudonymous positions to specific vehicles.,0.47285011410713196
Attacker modifies the path of the sensitive data circulating in the vehicle.,Mobile App spoofing,0.2961845099925995
Attacker modifies the path of the sensitive data circulating in the vehicle.,Smart key bruteforcing,0.24944135546684265
Attacker modifies the path of the sensitive data circulating in the vehicle.,Smart key cloning,0.19797860085964203
Attacker modifies the path of the sensitive data circulating in the vehicle.,GPS spoofing,0.25049424171447754
Attacker modifies the path of the sensitive data circulating in the vehicle.,V2X Message replay,0.12405257672071457
Attacker modifies the path of the sensitive data circulating in the vehicle.,Infotainment malware,0.4018296003341675
Attacker modifies the path of the sensitive data circulating in the vehicle.,Mobile App malware,0.27196499705314636
Attacker modifies the path of the sensitive data circulating in the vehicle.,ECU reflash,0.10931076854467392
Attacker modifies the path of the sensitive data circulating in the vehicle.,CAN frame injection,0.17269188165664673
Attacker modifies the path of the sensitive data circulating in the vehicle.,CAN frame tampering,0.3691275417804718
Attacker modifies the path of the sensitive data circulating in the vehicle.,V2X data tampering,0.24956433475017548
Attacker modifies the path of the sensitive data circulating in the vehicle.,CAN eavesdropping,0.3063224256038666
Attacker modifies the path of the sensitive data circulating in the vehicle.,Unauthorised diagnostic access,0.1443873643875122
Attacker modifies the path of the sensitive data circulating in the vehicle.,Infotainment reverse engineering,0.46168097853660583
Attacker modifies the path of the sensitive data circulating in the vehicle.,Insecure API endpoint,0.24885116517543793
Attacker modifies the path of the sensitive data circulating in the vehicle.,ECU firmware dump,0.14335405826568604
Attacker modifies the path of the sensitive data circulating in the vehicle.,Server violation,0.23943111300468445
Attacker modifies the path of the sensitive data circulating in the vehicle.,V2X eavesdropping,0.22045539319515228
Attacker modifies the path of the sensitive data circulating in the vehicle.,CAN bus flooding,0.26089075207710266
Attacker modifies the path of the sensitive data circulating in the vehicle.,Smart key jamming,0.3694257140159607
Attacker modifies the path of the sensitive data circulating in the vehicle.,Data loss,0.17442873120307922
Attacker modifies the path of the sensitive data circulating in the vehicle.,V2X Denial of Service,0.05816282331943512
Attacker modifies the path of the sensitive data circulating in the vehicle.,Infotainment Alteration,0.5550500154495239
Attacker modifies the path of the sensitive data circulating in the vehicle.,Rogue OBD-II Device,0.23741301894187927
Attacker modifies the path of the sensitive data circulating in the vehicle.,Insider Threat,0.2879585921764374
Attacker modifies the path of the sensitive data circulating in the vehicle.,Web Application Vulnerabilities,0.23319223523139954
Attacker modifies the path of the sensitive data circulating in the vehicle.,Operator-sided Data Leakage,0.3736543357372284
Attacker modifies the path of the sensitive data circulating in the vehicle.,Insufficient Data Breach Response,0.1249600276350975
Attacker modifies the path of the sensitive data circulating in the vehicle.,Consent on Everything / Problems with getting Consent,0.1020563617348671
Attacker modifies the path of the sensitive data circulating in the vehicle.,"Non-transparent Policies, Agreements, Terms and Conditions",0.11092997342348099
Attacker modifies the path of the sensitive data circulating in the vehicle.,Insufficient Deletion of User Data,0.23608380556106567
Attacker modifies the path of the sensitive data circulating in the vehicle.,Insufficient Data Quality,0.12412744015455246
Attacker modifies the path of the sensitive data circulating in the vehicle.,Missing or Insufficient Session Expiration,0.08372767269611359
Attacker modifies the path of the sensitive data circulating in the vehicle.,Inability of users to access and modify data,0.320295125246048
Attacker modifies the path of the sensitive data circulating in the vehicle.,Collection of data not required for the user-consented purpose,0.32284829020500183
Attacker modifies the path of the sensitive data circulating in the vehicle.,Insufficient Data Structure Model to handle user rights,0.14736798405647278
Attacker modifies the path of the sensitive data circulating in the vehicle.,Sharing of Data with 3rd Party,0.16469362378120422
Attacker modifies the path of the sensitive data circulating in the vehicle.,"Inappropriate Policies, Terms and Conditions",0.1974174976348877
Attacker modifies the path of the sensitive data circulating in the vehicle.,Insecure Data Transfer,0.28253689408302307
Attacker modifies the path of the sensitive data circulating in the vehicle.,Transfer or Processing through 3rd Party,0.1735752671957016
Attacker modifies the path of the sensitive data circulating in the vehicle.,Misleading Content,0.3779522776603699
Attacker modifies the path of the sensitive data circulating in the vehicle.,Collection without Consent,-0.00025513448053970933
Attacker modifies the path of the sensitive data circulating in the vehicle.,Data Aggregation and Profiling,0.16722112894058228
Attacker modifies the path of the sensitive data circulating in the vehicle.,Secondary Use,0.12901651859283447
Attacker modifies the path of the sensitive data circulating in the vehicle.,Form field design issues,0.20285344123840332
Attacker remotely accesses via telematics systems (TCU).,"An adversary can capture, analyze, and replaye the messages.",0.40084588527679443
Attacker remotely accesses via telematics systems (TCU).,An adversary could link the messages to a specific vehicle.,0.4138439893722534
Attacker remotely accesses via telematics systems (TCU).,An adversary can crack a weak password.,0.36599624156951904
Attacker remotely accesses via telematics systems (TCU).,An adversary can execute arbitrary code on the telematics unit (TCU) and take control of the device.,0.814812183380127
Attacker remotely accesses via telematics systems (TCU).,The SS7 vulnerabilities can be exploited to compromise SMS system to intercept text user messages.,0.4613417685031891
Attacker remotely accesses via telematics systems (TCU).,"Spying, SMS Interception & Modification, User Tracking.",0.46154895424842834
Attacker remotely accesses via telematics systems (TCU).,"Attacker can edit, add, manipuler codes and framework of the must ECUs in the vehcles.",0.37796202301979065
Attacker remotely accesses via telematics systems (TCU).,"Attacker can modify the hardware or changing or disabling physical sensors, memories and features.",0.487391859292984
Attacker remotely accesses via telematics systems (TCU).,"An attacker changes circuits of a device to extractsensitive data, such as cryptographic keys.",0.5215775370597839
Attacker remotely accesses via telematics systems (TCU).,Attacker operates phisically on the TC by tampering the device firmware.,0.5620278120040894
Attacker remotely accesses via telematics systems (TCU).,An attacker could perform remote control by installing remotely his own software on the device.,0.6380447149276733
Attacker remotely accesses via telematics systems (TCU).,Reprogramming the USB/CD device's firmware to execute malicious actions.,0.36832189559936523
Attacker remotely accesses via telematics systems (TCU).,An adversary can exploit the vulnerabilities o USB svstems on-board venice.,0.5190417766571045
Attacker remotely accesses via telematics systems (TCU).,An adversary can identify or track the vehicle from the sensor.,0.43146607279777527
Attacker remotely accesses via telematics systems (TCU).,"For wireless communication channel, messages can be captured, analyze, and replayed.",0.36913034319877625
Attacker remotely accesses via telematics systems (TCU).,Possibility to discover and control the behaviour and profile of the driver.,0.3676549196243286
Attacker remotely accesses via telematics systems (TCU).,An adversary relates pseudonymous positions to specific vehicles.,0.37706542015075684
Attacker remotely accesses via telematics systems (TCU).,Mobile App spoofing,0.34835705161094666
Attacker remotely accesses via telematics systems (TCU).,Smart key bruteforcing,0.31807106733322144
Attacker remotely accesses via telematics systems (TCU).,Smart key cloning,0.2875683307647705
Attacker remotely accesses via telematics systems (TCU).,GPS spoofing,0.2625199556350708
Attacker remotely accesses via telematics systems (TCU).,V2X Message replay,0.23853880167007446
Attacker remotely accesses via telematics systems (TCU).,Infotainment malware,0.3913591504096985
Attacker remotely accesses via telematics systems (TCU).,Mobile App malware,0.3950844705104828
Attacker remotely accesses via telematics systems (TCU).,ECU reflash,0.1704520881175995
Attacker remotely accesses via telematics systems (TCU).,CAN frame injection,0.15772117674350739
Attacker remotely accesses via telematics systems (TCU).,CAN frame tampering,0.3193260133266449
Attacker remotely accesses via telematics systems (TCU).,V2X data tampering,0.37081393599510193
Attacker remotely accesses via telematics systems (TCU).,CAN eavesdropping,0.36185547709465027
Attacker remotely accesses via telematics systems (TCU).,Unauthorised diagnostic access,0.1839454174041748
Attacker remotely accesses via telematics systems (TCU).,Infotainment reverse engineering,0.3463479280471802
Attacker remotely accesses via telematics systems (TCU).,Insecure API endpoint,0.33557236194610596
Attacker remotely accesses via telematics systems (TCU).,ECU firmware dump,0.2557200491428375
Attacker remotely accesses via telematics systems (TCU).,Server violation,0.2294926643371582
Attacker remotely accesses via telematics systems (TCU).,V2X eavesdropping,0.37891557812690735
Attacker remotely accesses via telematics systems (TCU).,CAN bus flooding,0.2663242518901825
Attacker remotely accesses via telematics systems (TCU).,Smart key jamming,0.34313520789146423
Attacker remotely accesses via telematics systems (TCU).,Data loss,0.1695130467414856
Attacker remotely accesses via telematics systems (TCU).,V2X Denial of Service,0.17183800041675568
Attacker remotely accesses via telematics systems (TCU).,Infotainment Alteration,0.25650694966316223
Attacker remotely accesses via telematics systems (TCU).,Rogue OBD-II Device,0.23627258837223053
Attacker remotely accesses via telematics systems (TCU).,Insider Threat,0.31942763924598694
Attacker remotely accesses via telematics systems (TCU).,Web Application Vulnerabilities,0.2411552518606186
Attacker remotely accesses via telematics systems (TCU).,Operator-sided Data Leakage,0.41875723004341125
Attacker remotely accesses via telematics systems (TCU).,Insufficient Data Breach Response,0.12640006840229034
Attacker remotely accesses via telematics systems (TCU).,Consent on Everything / Problems with getting Consent,0.06982972472906113
Attacker remotely accesses via telematics systems (TCU).,"Non-transparent Policies, Agreements, Terms and Conditions",0.07663881778717041
Attacker remotely accesses via telematics systems (TCU).,Insufficient Deletion of User Data,0.2370876669883728
Attacker remotely accesses via telematics systems (TCU).,Insufficient Data Quality,0.08734020590782166
Attacker remotely accesses via telematics systems (TCU).,Missing or Insufficient Session Expiration,0.12799817323684692
Attacker remotely accesses via telematics systems (TCU).,Inability of users to access and modify data,0.25537773966789246
Attacker remotely accesses via telematics systems (TCU).,Collection of data not required for the user-consented purpose,0.33751407265663147
Attacker remotely accesses via telematics systems (TCU).,Insufficient Data Structure Model to handle user rights,0.19765351712703705
Attacker remotely accesses via telematics systems (TCU).,Sharing of Data with 3rd Party,0.21214808523654938
Attacker remotely accesses via telematics systems (TCU).,"Inappropriate Policies, Terms and Conditions",0.09453872591257095
Attacker remotely accesses via telematics systems (TCU).,Insecure Data Transfer,0.3180464208126068
Attacker remotely accesses via telematics systems (TCU).,Transfer or Processing through 3rd Party,0.29391539096832275
Attacker remotely accesses via telematics systems (TCU).,Misleading Content,0.24202556908130646
Attacker remotely accesses via telematics systems (TCU).,Collection without Consent,0.1236766129732132
Attacker remotely accesses via telematics systems (TCU).,Data Aggregation and Profiling,0.15209358930587769
Attacker remotely accesses via telematics systems (TCU).,Secondary Use,0.23219944536685944
Attacker remotely accesses via telematics systems (TCU).,Form field design issues,0.05232516676187515
"An adversary can capture, analyze, and replaye the messages.",An adversary could link the messages to a specific vehicle.,0.5028917193412781
"An adversary can capture, analyze, and replaye the messages.",An adversary can crack a weak password.,0.5130141377449036
"An adversary can capture, analyze, and replaye the messages.",An adversary can execute arbitrary code on the telematics unit (TCU) and take control of the device.,0.5518951416015625
"An adversary can capture, analyze, and replaye the messages.",The SS7 vulnerabilities can be exploited to compromise SMS system to intercept text user messages.,0.5060368776321411
"An adversary can capture, analyze, and replaye the messages.","Spying, SMS Interception & Modification, User Tracking.",0.437373548746109
"An adversary can capture, analyze, and replaye the messages.","Attacker can edit, add, manipuler codes and framework of the must ECUs in the vehcles.",0.36592841148376465
"An adversary can capture, analyze, and replaye the messages.","Attacker can modify the hardware or changing or disabling physical sensors, memories and features.",0.4423307776451111
"An adversary can capture, analyze, and replaye the messages.","An attacker changes circuits of a device to extractsensitive data, such as cryptographic keys.",0.4963943362236023
"An adversary can capture, analyze, and replaye the messages.",Attacker operates phisically on the TC by tampering the device firmware.,0.37984785437583923
"An adversary can capture, analyze, and replaye the messages.",An attacker could perform remote control by installing remotely his own software on the device.,0.3754730224609375
"An adversary can capture, analyze, and replaye the messages.",Reprogramming the USB/CD device's firmware to execute malicious actions.,0.3722735047340393
"An adversary can capture, analyze, and replaye the messages.",An adversary can exploit the vulnerabilities o USB svstems on-board venice.,0.5588880181312561
"An adversary can capture, analyze, and replaye the messages.",An adversary can identify or track the vehicle from the sensor.,0.5719748735427856
"An adversary can capture, analyze, and replaye the messages.","For wireless communication channel, messages can be captured, analyze, and replayed.",0.6677719354629517
"An adversary can capture, analyze, and replaye the messages.",Possibility to discover and control the behaviour and profile of the driver.,0.40661242604255676
"An adversary can capture, analyze, and replaye the messages.",An adversary relates pseudonymous positions to specific vehicles.,0.2833960950374603
"An adversary can capture, analyze, and replaye the messages.",Mobile App spoofing,0.33092761039733887
"An adversary can capture, analyze, and replaye the messages.",Smart key bruteforcing,0.3460361659526825
"An adversary can capture, analyze, and replaye the messages.",Smart key cloning,0.2696952521800995
"An adversary can capture, analyze, and replaye the messages.",GPS spoofing,0.335330605506897
"An adversary can capture, analyze, and replaye the messages.",V2X Message replay,0.5088958144187927
"An adversary can capture, analyze, and replaye the messages.",Infotainment malware,0.3013118803501129
"An adversary can capture, analyze, and replaye the messages.",Mobile App malware,0.3139601945877075
"An adversary can capture, analyze, and replaye the messages.",ECU reflash,0.31753501296043396
"An adversary can capture, analyze, and replaye the messages.",CAN frame injection,0.3160756230354309
"An adversary can capture, analyze, and replaye the messages.",CAN frame tampering,0.471979558467865
"An adversary can capture, analyze, and replaye the messages.",V2X data tampering,0.36030903458595276
"An adversary can capture, analyze, and replaye the messages.",CAN eavesdropping,0.48142892122268677
"An adversary can capture, analyze, and replaye the messages.",Unauthorised diagnostic access,0.11771246045827866
"An adversary can capture, analyze, and replaye the messages.",Infotainment reverse engineering,0.35474011301994324
"An adversary can capture, analyze, and replaye the messages.",Insecure API endpoint,0.1861579567193985
"An adversary can capture, analyze, and replaye the messages.",ECU firmware dump,0.2749177813529968
"An adversary can capture, analyze, and replaye the messages.",Server violation,0.27449750900268555
"An adversary can capture, analyze, and replaye the messages.",V2X eavesdropping,0.38865479826927185
"An adversary can capture, analyze, and replaye the messages.",CAN bus flooding,0.24170903861522675
"An adversary can capture, analyze, and replaye the messages.",Smart key jamming,0.37872010469436646
"An adversary can capture, analyze, and replaye the messages.",Data loss,0.2092929631471634
"An adversary can capture, analyze, and replaye the messages.",V2X Denial of Service,0.12710148096084595
"An adversary can capture, analyze, and replaye the messages.",Infotainment Alteration,0.14012430608272552
"An adversary can capture, analyze, and replaye the messages.",Rogue OBD-II Device,0.1754136085510254
"An adversary can capture, analyze, and replaye the messages.",Insider Threat,0.2949354648590088
"An adversary can capture, analyze, and replaye the messages.",Web Application Vulnerabilities,0.2369910031557083
"An adversary can capture, analyze, and replaye the messages.",Operator-sided Data Leakage,0.3770662546157837
"An adversary can capture, analyze, and replaye the messages.",Insufficient Data Breach Response,0.18990856409072876
"An adversary can capture, analyze, and replaye the messages.",Consent on Everything / Problems with getting Consent,0.18644244968891144
"An adversary can capture, analyze, and replaye the messages.","Non-transparent Policies, Agreements, Terms and Conditions",0.14628727734088898
"An adversary can capture, analyze, and replaye the messages.",Insufficient Deletion of User Data,0.28010690212249756
"An adversary can capture, analyze, and replaye the messages.",Insufficient Data Quality,0.12301189452409744
"An adversary can capture, analyze, and replaye the messages.",Missing or Insufficient Session Expiration,0.13356752693653107
"An adversary can capture, analyze, and replaye the messages.",Inability of users to access and modify data,0.2928444743156433
"An adversary can capture, analyze, and replaye the messages.",Collection of data not required for the user-consented purpose,0.2735961973667145
"An adversary can capture, analyze, and replaye the messages.",Insufficient Data Structure Model to handle user rights,0.1763256937265396
"An adversary can capture, analyze, and replaye the messages.",Sharing of Data with 3rd Party,0.340402215719223
"An adversary can capture, analyze, and replaye the messages.","Inappropriate Policies, Terms and Conditions",0.06534241139888763
"An adversary can capture, analyze, and replaye the messages.",Insecure Data Transfer,0.2928168773651123
"An adversary can capture, analyze, and replaye the messages.",Transfer or Processing through 3rd Party,0.2970258593559265
"An adversary can capture, analyze, and replaye the messages.",Misleading Content,0.3270772397518158
"An adversary can capture, analyze, and replaye the messages.",Collection without Consent,0.2764985263347626
"An adversary can capture, analyze, and replaye the messages.",Data Aggregation and Profiling,0.29894956946372986
"An adversary can capture, analyze, and replaye the messages.",Secondary Use,0.2499607503414154
"An adversary can capture, analyze, and replaye the messages.",Form field design issues,0.05314575880765915
An adversary could link the messages to a specific vehicle.,An adversary can crack a weak password.,0.3892213702201843
An adversary could link the messages to a specific vehicle.,An adversary can execute arbitrary code on the telematics unit (TCU) and take control of the device.,0.47189950942993164
An adversary could link the messages to a specific vehicle.,The SS7 vulnerabilities can be exploited to compromise SMS system to intercept text user messages.,0.30717048048973083
An adversary could link the messages to a specific vehicle.,"Spying, SMS Interception & Modification, User Tracking.",0.29858288168907166
An adversary could link the messages to a specific vehicle.,"Attacker can edit, add, manipuler codes and framework of the must ECUs in the vehcles.",0.46669408679008484
An adversary could link the messages to a specific vehicle.,"Attacker can modify the hardware or changing or disabling physical sensors, memories and features.",0.28447869420051575
An adversary could link the messages to a specific vehicle.,"An attacker changes circuits of a device to extractsensitive data, such as cryptographic keys.",0.32714927196502686
An adversary could link the messages to a specific vehicle.,Attacker operates phisically on the TC by tampering the device firmware.,0.27344176173210144
An adversary could link the messages to a specific vehicle.,An attacker could perform remote control by installing remotely his own software on the device.,0.38625216484069824
An adversary could link the messages to a specific vehicle.,Reprogramming the USB/CD device's firmware to execute malicious actions.,0.3096078038215637
An adversary could link the messages to a specific vehicle.,An adversary can exploit the vulnerabilities o USB svstems on-board venice.,0.5017542839050293
An adversary could link the messages to a specific vehicle.,An adversary can identify or track the vehicle from the sensor.,0.8186241388320923
An adversary could link the messages to a specific vehicle.,"For wireless communication channel, messages can be captured, analyze, and replayed.",0.2801755964756012
An adversary could link the messages to a specific vehicle.,Possibility to discover and control the behaviour and profile of the driver.,0.580922544002533
An adversary could link the messages to a specific vehicle.,An adversary relates pseudonymous positions to specific vehicles.,0.7058391571044922
An adversary could link the messages to a specific vehicle.,Mobile App spoofing,0.23728078603744507
An adversary could link the messages to a specific vehicle.,Smart key bruteforcing,0.3180098831653595
An adversary could link the messages to a specific vehicle.,Smart key cloning,0.22022683918476105
An adversary could link the messages to a specific vehicle.,GPS spoofing,0.22072985768318176
An adversary could link the messages to a specific vehicle.,V2X Message replay,0.23989814519882202
An adversary could link the messages to a specific vehicle.,Infotainment malware,0.44196733832359314
An adversary could link the messages to a specific vehicle.,Mobile App malware,0.2889610230922699
An adversary could link the messages to a specific vehicle.,ECU reflash,0.11745762079954147
An adversary could link the messages to a specific vehicle.,CAN frame injection,0.2277849167585373
An adversary could link the messages to a specific vehicle.,CAN frame tampering,0.3326248824596405
An adversary could link the messages to a specific vehicle.,V2X data tampering,0.2210598737001419
An adversary could link the messages to a specific vehicle.,CAN eavesdropping,0.38099420070648193
An adversary could link the messages to a specific vehicle.,Unauthorised diagnostic access,-0.0046133557334542274
An adversary could link the messages to a specific vehicle.,Infotainment reverse engineering,0.3502591550350189
An adversary could link the messages to a specific vehicle.,Insecure API endpoint,0.13284733891487122
An adversary could link the messages to a specific vehicle.,ECU firmware dump,0.13242709636688232
An adversary could link the messages to a specific vehicle.,Server violation,0.14146788418293
An adversary could link the messages to a specific vehicle.,V2X eavesdropping,0.32742565870285034
An adversary could link the messages to a specific vehicle.,CAN bus flooding,0.19896209239959717
An adversary could link the messages to a specific vehicle.,Smart key jamming,0.3000299334526062
An adversary could link the messages to a specific vehicle.,Data loss,0.09245284646749496
An adversary could link the messages to a specific vehicle.,V2X Denial of Service,0.07201463729143143
An adversary could link the messages to a specific vehicle.,Infotainment Alteration,0.26501062512397766
An adversary could link the messages to a specific vehicle.,Rogue OBD-II Device,0.19658762216567993
An adversary could link the messages to a specific vehicle.,Insider Threat,0.2562152147293091
An adversary could link the messages to a specific vehicle.,Web Application Vulnerabilities,0.2045777291059494
An adversary could link the messages to a specific vehicle.,Operator-sided Data Leakage,0.3020917475223541
An adversary could link the messages to a specific vehicle.,Insufficient Data Breach Response,0.06588058173656464
An adversary could link the messages to a specific vehicle.,Consent on Everything / Problems with getting Consent,0.09187319874763489
An adversary could link the messages to a specific vehicle.,"Non-transparent Policies, Agreements, Terms and Conditions",0.07905102521181107
An adversary could link the messages to a specific vehicle.,Insufficient Deletion of User Data,0.09383396804332733
An adversary could link the messages to a specific vehicle.,Insufficient Data Quality,0.0845906212925911
An adversary could link the messages to a specific vehicle.,Missing or Insufficient Session Expiration,0.045267388224601746
An adversary could link the messages to a specific vehicle.,Inability of users to access and modify data,0.08634857088327408
An adversary could link the messages to a specific vehicle.,Collection of data not required for the user-consented purpose,0.13828080892562866
An adversary could link the messages to a specific vehicle.,Insufficient Data Structure Model to handle user rights,0.08939600735902786
An adversary could link the messages to a specific vehicle.,Sharing of Data with 3rd Party,0.2628602385520935
An adversary could link the messages to a specific vehicle.,"Inappropriate Policies, Terms and Conditions",0.09016319364309311
An adversary could link the messages to a specific vehicle.,Insecure Data Transfer,0.1809978038072586
An adversary could link the messages to a specific vehicle.,Transfer or Processing through 3rd Party,0.24078775942325592
An adversary could link the messages to a specific vehicle.,Misleading Content,0.20794345438480377
An adversary could link the messages to a specific vehicle.,Collection without Consent,0.11327589303255081
An adversary could link the messages to a specific vehicle.,Data Aggregation and Profiling,0.2852742075920105
An adversary could link the messages to a specific vehicle.,Secondary Use,0.12731081247329712
An adversary could link the messages to a specific vehicle.,Form field design issues,0.05377017334103584
An adversary can crack a weak password.,An adversary can execute arbitrary code on the telematics unit (TCU) and take control of the device.,0.5247231721878052
An adversary can crack a weak password.,The SS7 vulnerabilities can be exploited to compromise SMS system to intercept text user messages.,0.471890926361084
An adversary can crack a weak password.,"Spying, SMS Interception & Modification, User Tracking.",0.21358786523342133
An adversary can crack a weak password.,"Attacker can edit, add, manipuler codes and framework of the must ECUs in the vehcles.",0.29598233103752136
An adversary can crack a weak password.,"Attacker can modify the hardware or changing or disabling physical sensors, memories and features.",0.41879627108573914
An adversary can crack a weak password.,"An attacker changes circuits of a device to extractsensitive data, such as cryptographic keys.",0.622491717338562
An adversary can crack a weak password.,Attacker operates phisically on the TC by tampering the device firmware.,0.4505426287651062
An adversary can crack a weak password.,An attacker could perform remote control by installing remotely his own software on the device.,0.4490797519683838
An adversary can crack a weak password.,Reprogramming the USB/CD device's firmware to execute malicious actions.,0.39940938353538513
An adversary can crack a weak password.,An adversary can exploit the vulnerabilities o USB svstems on-board venice.,0.569820761680603
An adversary can crack a weak password.,An adversary can identify or track the vehicle from the sensor.,0.40193814039230347
An adversary can crack a weak password.,"For wireless communication channel, messages can be captured, analyze, and replayed.",0.23839010298252106
An adversary can crack a weak password.,Possibility to discover and control the behaviour and profile of the driver.,0.23298820853233337
An adversary can crack a weak password.,An adversary relates pseudonymous positions to specific vehicles.,0.24991583824157715
An adversary can crack a weak password.,Mobile App spoofing,0.30835238099098206
An adversary can crack a weak password.,Smart key bruteforcing,0.560210645198822
An adversary can crack a weak password.,Smart key cloning,0.45849159359931946
An adversary can crack a weak password.,GPS spoofing,0.2863212823867798
An adversary can crack a weak password.,V2X Message replay,0.1749587208032608
An adversary can crack a weak password.,Infotainment malware,0.3237070143222809
An adversary can crack a weak password.,Mobile App malware,0.4009310007095337
An adversary can crack a weak password.,ECU reflash,0.1711011528968811
An adversary can crack a weak password.,CAN frame injection,0.29773813486099243
An adversary can crack a weak password.,CAN frame tampering,0.4321257174015045
An adversary can crack a weak password.,V2X data tampering,0.30305081605911255
An adversary can crack a weak password.,CAN eavesdropping,0.3261144161224365
An adversary can crack a weak password.,Unauthorised diagnostic access,0.270100861787796
An adversary can crack a weak password.,Infotainment reverse engineering,0.16047650575637817
An adversary can crack a weak password.,Insecure API endpoint,0.3527921736240387
An adversary can crack a weak password.,ECU firmware dump,0.3084064722061157
An adversary can crack a weak password.,Server violation,0.11997666954994202
An adversary can crack a weak password.,V2X eavesdropping,0.2192348688840866
An adversary can crack a weak password.,CAN bus flooding,0.2278321236371994
An adversary can crack a weak password.,Smart key jamming,0.5748884677886963
An adversary can crack a weak password.,Data loss,0.186992347240448
An adversary can crack a weak password.,V2X Denial of Service,0.06807918846607208
An adversary can crack a weak password.,Infotainment Alteration,-0.015913518145680428
An adversary can crack a weak password.,Rogue OBD-II Device,0.20063142478466034
An adversary can crack a weak password.,Insider Threat,0.4552411139011383
An adversary can crack a weak password.,Web Application Vulnerabilities,0.4412657618522644
An adversary can crack a weak password.,Operator-sided Data Leakage,0.3451803922653198
An adversary can crack a weak password.,Insufficient Data Breach Response,0.22187523543834686
An adversary can crack a weak password.,Consent on Everything / Problems with getting Consent,0.14153306186199188
An adversary can crack a weak password.,"Non-transparent Policies, Agreements, Terms and Conditions",0.11726268380880356
