sentence1,sentence2,score
Infotainment malware,V2X eavesdropping,0.24841177463531494
Infotainment malware,V2X message replay,0.17289912700653076
Infotainment malware,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.3714717626571655
Infotainment malware,Collection of data not required for the driver-consented purpose,0.2945364713668823
Infotainment malware,Consent-related issues with driver,0.42231690883636475
Infotainment malware,Data aggregation and profiling of driver,0.34967073798179626
Infotainment malware,Inability of driver to access and modify data,0.2618064880371094
Infotainment malware,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.31366732716560364
Infotainment malware,Insecure data transfer in OEM and/or car services,0.41168084740638733
Infotainment malware,Insufficient data breach response from OEM,0.06816653162240982
Infotainment malware,Insufficient data quality in OEM and/or car services,0.3322157859802246
Infotainment malware,Insufficient data structure model to handle driver rights,0.25093525648117065
Infotainment malware,Insufficient deletion of driver data,0.2615855634212494
Infotainment malware,Misleading content in OEM services,0.2788432836532593
Infotainment malware,Operator-sided data leakage in OEM and/or car devices,0.47242945432662964
Infotainment malware,Secondary use of driver data,0.3514115810394287
Infotainment malware,"Sharing, transfer or processing through 3rd party of driver data",0.2520003914833069
Infotainment malware,Software vulnerabilities exploitation in OEM and/or car services,0.495943546295166
Infotainment reverse engineering,Loss of GNSS signal,0.20314018428325653
Infotainment reverse engineering,Man-in-the-middle attack / Session hijacking in OEM and/or car services,0.3357502520084381
Infotainment reverse engineering,Manipulation of information in OEM and/or car services,0.428301602602005
Infotainment reverse engineering,Mobile app malware,0.11884917318820953
Infotainment reverse engineering,Mobile app spoofing,0.2791590690612793
Infotainment reverse engineering,OEM targeted attacks,0.16918393969535828
Infotainment reverse engineering,OEM servers information leakage,0.3263067901134491
Infotainment reverse engineering,Servers violation in OEM services,0.3063320517539978
Infotainment reverse engineering,Side-channel attacks against car components,0.3586589992046356
Infotainment reverse engineering,Smart key bruteforcing,0.2284875065088272
Infotainment reverse engineering,Smart key cloning,0.2629435062408447
Infotainment reverse engineering,Smart key jamming,0.3375782072544098
Infotainment reverse engineering,Software vulnerabilities exploitation in OEM and/or car services,0.3242741525173187
Infotainment reverse engineering,Theft of car,0.32070863246917725
Infotainment reverse engineering,Threats targeting autonomous sensors,0.26475030183792114
Infotainment reverse engineering,Unauthorised access in OEM and/or car services,0.3839312791824341
Infotainment reverse engineering,Unreliable sources of information and/or rogue car components,0.411657452583313
Infotainment reverse engineering,V2X data tampering,0.38764411211013794
Infotainment reverse engineering,V2X Denial of Service,0.23122906684875488
Infotainment reverse engineering,V2X eavesdropping,0.3058522343635559
Infotainment reverse engineering,V2X message replay,0.39079105854034424
Infotainment reverse engineering,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.23266275227069855
Infotainment reverse engineering,Collection of data not required for the driver-consented purpose,0.3196280002593994
Infotainment reverse engineering,Consent-related issues with driver,0.22804668545722961
Infotainment reverse engineering,Data aggregation and profiling of driver,0.3170424699783325
Infotainment reverse engineering,Inability of driver to access and modify data,0.43111032247543335
Infotainment reverse engineering,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.29424914717674255
Infotainment reverse engineering,Insecure data transfer in OEM and/or car services,0.27675819396972656
Infotainment reverse engineering,Insufficient data breach response from OEM,0.07346011698246002
Infotainment reverse engineering,Insufficient data quality in OEM and/or car services,0.2956406772136688
Infotainment reverse engineering,Insufficient data structure model to handle driver rights,0.31246644258499146
Infotainment reverse engineering,Insufficient deletion of driver data,0.3351762294769287
Infotainment reverse engineering,Misleading content in OEM services,0.38851693272590637
Infotainment reverse engineering,Operator-sided data leakage in OEM and/or car devices,0.4520374536514282
Infotainment reverse engineering,Secondary use of driver data,0.46443137526512146
Infotainment reverse engineering,"Sharing, transfer or processing through 3rd party of driver data",0.29513680934906006
Infotainment reverse engineering,Software vulnerabilities exploitation in OEM and/or car services,0.3242741525173187
Loss of GNSS signal,Man-in-the-middle attack / Session hijacking in OEM and/or car services,0.07844868302345276
Loss of GNSS signal,Manipulation of information in OEM and/or car services,0.14606955647468567
Loss of GNSS signal,Mobile app malware,0.16835975646972656
Loss of GNSS signal,Mobile app spoofing,0.21148279309272766
Loss of GNSS signal,OEM targeted attacks,0.1218724399805069
Loss of GNSS signal,OEM servers information leakage,0.3389762043952942
Loss of GNSS signal,Servers violation in OEM services,0.28425779938697815
Loss of GNSS signal,Side-channel attacks against car components,0.07089683413505554
Loss of GNSS signal,Smart key bruteforcing,0.18753579258918762
Loss of GNSS signal,Smart key cloning,0.1569301038980484
Loss of GNSS signal,Smart key jamming,0.22511377930641174
Loss of GNSS signal,Software vulnerabilities exploitation in OEM and/or car services,0.10319455713033676
Loss of GNSS signal,Theft of car,0.13370724022388458
Loss of GNSS signal,Threats targeting autonomous sensors,0.12856973707675934
Loss of GNSS signal,Unauthorised access in OEM and/or car services,0.20937488973140717
Loss of GNSS signal,Unreliable sources of information and/or rogue car components,0.1662190854549408
Loss of GNSS signal,V2X data tampering,0.14436639845371246
Loss of GNSS signal,V2X Denial of Service,0.23069630563259125
Loss of GNSS signal,V2X eavesdropping,0.17754793167114258
Loss of GNSS signal,V2X message replay,0.15201197564601898
Loss of GNSS signal,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.085027776658535
Loss of GNSS signal,Collection of data not required for the driver-consented purpose,0.2519489526748657
Loss of GNSS signal,Consent-related issues with driver,0.1933535784482956
Loss of GNSS signal,Data aggregation and profiling of driver,0.0264628604054451
Loss of GNSS signal,Inability of driver to access and modify data,0.25629204511642456
Loss of GNSS signal,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.17703229188919067
Loss of GNSS signal,Insecure data transfer in OEM and/or car services,0.24411657452583313
Loss of GNSS signal,Insufficient data breach response from OEM,0.23614400625228882
Loss of GNSS signal,Insufficient data quality in OEM and/or car services,0.20016390085220337
Loss of GNSS signal,Insufficient data structure model to handle driver rights,0.18768230080604553
Loss of GNSS signal,Insufficient deletion of driver data,0.2927555441856384
Loss of GNSS signal,Misleading content in OEM services,0.25506678223609924
Loss of GNSS signal,Operator-sided data leakage in OEM and/or car devices,0.2452128827571869
Loss of GNSS signal,Secondary use of driver data,0.1657576560974121
Loss of GNSS signal,"Sharing, transfer or processing through 3rd party of driver data",0.19914013147354126
Loss of GNSS signal,Software vulnerabilities exploitation in OEM and/or car services,0.10319455713033676
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Manipulation of information in OEM and/or car services,0.6848543882369995
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Mobile app malware,0.18476155400276184
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Mobile app spoofing,0.15913748741149902
Man-in-the-middle attack / Session hijacking in OEM and/or car services,OEM targeted attacks,0.31724536418914795
Man-in-the-middle attack / Session hijacking in OEM and/or car services,OEM servers information leakage,0.3249324560165405
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Servers violation in OEM services,0.4073181450366974
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Side-channel attacks against car components,0.44156935811042786
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Smart key bruteforcing,0.2912626266479492
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Smart key cloning,0.11352123320102692
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Smart key jamming,0.31039971113204956
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Software vulnerabilities exploitation in OEM and/or car services,0.5901058912277222
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Theft of car,0.5343626141548157
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Threats targeting autonomous sensors,0.07739516347646713
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Unauthorised access in OEM and/or car services,0.5370311141014099
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Unreliable sources of information and/or rogue car components,0.44059571623802185
Man-in-the-middle attack / Session hijacking in OEM and/or car services,V2X data tampering,0.26899850368499756
Man-in-the-middle attack / Session hijacking in OEM and/or car services,V2X Denial of Service,0.11678658425807953
Man-in-the-middle attack / Session hijacking in OEM and/or car services,V2X eavesdropping,0.23546305298805237
Man-in-the-middle attack / Session hijacking in OEM and/or car services,V2X message replay,0.14230194687843323
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.34635764360427856
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Collection of data not required for the driver-consented purpose,0.20479872822761536
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Consent-related issues with driver,0.19494274258613586
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Data aggregation and profiling of driver,0.20015794038772583
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Inability of driver to access and modify data,0.27880069613456726
Man-in-the-middle attack / Session hijacking in OEM and/or car services,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.28896254301071167
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Insecure data transfer in OEM and/or car services,0.566579282283783
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Insufficient data breach response from OEM,0.26973453164100647
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Insufficient data quality in OEM and/or car services,0.41197821497917175
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Insufficient data structure model to handle driver rights,0.2801908254623413
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Insufficient deletion of driver data,0.12022443860769272
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Misleading content in OEM services,0.41299641132354736
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Operator-sided data leakage in OEM and/or car devices,0.6100483536720276
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Secondary use of driver data,0.2922205328941345
Man-in-the-middle attack / Session hijacking in OEM and/or car services,"Sharing, transfer or processing through 3rd party of driver data",0.3297492563724518
Man-in-the-middle attack / Session hijacking in OEM and/or car services,Software vulnerabilities exploitation in OEM and/or car services,0.5901058912277222
Manipulation of information in OEM and/or car services,Mobile app malware,0.36108365654945374
Manipulation of information in OEM and/or car services,Mobile app spoofing,0.3831539452075958
Manipulation of information in OEM and/or car services,OEM targeted attacks,0.3477594554424286
Manipulation of information in OEM and/or car services,OEM servers information leakage,0.49087029695510864
Manipulation of information in OEM and/or car services,Servers violation in OEM services,0.49175435304641724
Manipulation of information in OEM and/or car services,Side-channel attacks against car components,0.5799731016159058
Manipulation of information in OEM and/or car services,Smart key bruteforcing,0.3544044494628906
Manipulation of information in OEM and/or car services,Smart key cloning,0.17869539558887482
Manipulation of information in OEM and/or car services,Smart key jamming,0.35230594873428345
Manipulation of information in OEM and/or car services,Software vulnerabilities exploitation in OEM and/or car services,0.767742395401001
Manipulation of information in OEM and/or car services,Theft of car,0.5871103405952454
Manipulation of information in OEM and/or car services,Threats targeting autonomous sensors,0.28882288932800293
Manipulation of information in OEM and/or car services,Unauthorised access in OEM and/or car services,0.6922862529754639
Manipulation of information in OEM and/or car services,Unreliable sources of information and/or rogue car components,0.5643157362937927
Manipulation of information in OEM and/or car services,V2X data tampering,0.4282824695110321
Manipulation of information in OEM and/or car services,V2X Denial of Service,0.1086086854338646
Manipulation of information in OEM and/or car services,V2X eavesdropping,0.3311045467853546
Manipulation of information in OEM and/or car services,V2X message replay,0.22731652855873108
Manipulation of information in OEM and/or car services,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.5722403526306152
Manipulation of information in OEM and/or car services,Collection of data not required for the driver-consented purpose,0.4408426880836487
Manipulation of information in OEM and/or car services,Consent-related issues with driver,0.3695141673088074
Manipulation of information in OEM and/or car services,Data aggregation and profiling of driver,0.42350858449935913
Manipulation of information in OEM and/or car services,Inability of driver to access and modify data,0.34712162613868713
Manipulation of information in OEM and/or car services,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.38901665806770325
Manipulation of information in OEM and/or car services,Insecure data transfer in OEM and/or car services,0.7016009092330933
Manipulation of information in OEM and/or car services,Insufficient data breach response from OEM,0.22981619834899902
Manipulation of information in OEM and/or car services,Insufficient data quality in OEM and/or car services,0.5273863077163696
Manipulation of information in OEM and/or car services,Insufficient data structure model to handle driver rights,0.3673588037490845
Manipulation of information in OEM and/or car services,Insufficient deletion of driver data,0.24972888827323914
Manipulation of information in OEM and/or car services,Misleading content in OEM services,0.5673037171363831
Manipulation of information in OEM and/or car services,Operator-sided data leakage in OEM and/or car devices,0.7715514302253723
Manipulation of information in OEM and/or car services,Secondary use of driver data,0.4976002871990204
Manipulation of information in OEM and/or car services,"Sharing, transfer or processing through 3rd party of driver data",0.49069175124168396
Manipulation of information in OEM and/or car services,Software vulnerabilities exploitation in OEM and/or car services,0.767742395401001
Mobile app malware,Mobile app spoofing,0.7585324048995972
Mobile app malware,OEM targeted attacks,0.19170820713043213
Mobile app malware,OEM servers information leakage,0.18060539662837982
Mobile app malware,Servers violation in OEM services,0.22294989228248596
Mobile app malware,Side-channel attacks against car components,0.26928138732910156
Mobile app malware,Smart key bruteforcing,0.3407699465751648
Mobile app malware,Smart key cloning,0.4140632152557373
Mobile app malware,Smart key jamming,0.4067504405975342
Mobile app malware,Software vulnerabilities exploitation in OEM and/or car services,0.39626652002334595
Mobile app malware,Theft of car,0.2827569246292114
Mobile app malware,Threats targeting autonomous sensors,0.4408924877643585
Mobile app malware,Unauthorised access in OEM and/or car services,0.2708134651184082
Mobile app malware,Unreliable sources of information and/or rogue car components,0.236270010471344
Mobile app malware,V2X data tampering,0.30904388427734375
Mobile app malware,V2X Denial of Service,0.06224370002746582
Mobile app malware,V2X eavesdropping,0.12545454502105713
Mobile app malware,V2X message replay,0.060261182487010956
Mobile app malware,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.34871527552604675
Mobile app malware,Collection of data not required for the driver-consented purpose,0.17708538472652435
Mobile app malware,Consent-related issues with driver,0.23775067925453186
Mobile app malware,Data aggregation and profiling of driver,0.13795378804206848
Mobile app malware,Inability of driver to access and modify data,0.0777115523815155
Mobile app malware,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.13811111450195312
Mobile app malware,Insecure data transfer in OEM and/or car services,0.24933168292045593
Mobile app malware,Insufficient data breach response from OEM,0.07296068966388702
Mobile app malware,Insufficient data quality in OEM and/or car services,0.14771240949630737
Mobile app malware,Insufficient data structure model to handle driver rights,0.09010826796293259
Mobile app malware,Insufficient deletion of driver data,0.11881992220878601
Mobile app malware,Misleading content in OEM services,0.3121401071548462
Mobile app malware,Operator-sided data leakage in OEM and/or car devices,0.2953249216079712
Mobile app malware,Secondary use of driver data,0.12211547046899796
Mobile app malware,"Sharing, transfer or processing through 3rd party of driver data",0.09055525809526443
Mobile app malware,Software vulnerabilities exploitation in OEM and/or car services,0.39626652002334595
Mobile app spoofing,OEM targeted attacks,0.11082803457975388
Mobile app spoofing,OEM servers information leakage,0.13279633224010468
Mobile app spoofing,Servers violation in OEM services,0.18124613165855408
Mobile app spoofing,Side-channel attacks against car components,0.23216286301612854
Mobile app spoofing,Smart key bruteforcing,0.24205660820007324
Mobile app spoofing,Smart key cloning,0.3948533535003662
Mobile app spoofing,Smart key jamming,0.3828747868537903
Mobile app spoofing,Software vulnerabilities exploitation in OEM and/or car services,0.27589666843414307
Mobile app spoofing,Theft of car,0.26995593309402466
Mobile app spoofing,Threats targeting autonomous sensors,0.3425804674625397
Mobile app spoofing,Unauthorised access in OEM and/or car services,0.2589048147201538
Mobile app spoofing,Unreliable sources of information and/or rogue car components,0.33466413617134094
Mobile app spoofing,V2X data tampering,0.39577406644821167
Mobile app spoofing,V2X Denial of Service,0.04041159152984619
Mobile app spoofing,V2X eavesdropping,0.13861650228500366
Mobile app spoofing,V2X message replay,0.1434677690267563
Mobile app spoofing,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.3151019811630249
Mobile app spoofing,Collection of data not required for the driver-consented purpose,0.20031973719596863
Mobile app spoofing,Consent-related issues with driver,0.1930168867111206
Mobile app spoofing,Data aggregation and profiling of driver,0.12243741005659103
Mobile app spoofing,Inability of driver to access and modify data,0.16318264603614807
Mobile app spoofing,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.17086361348628998
Mobile app spoofing,Insecure data transfer in OEM and/or car services,0.1947549283504486
Mobile app spoofing,Insufficient data breach response from OEM,0.033880628645420074
Mobile app spoofing,Insufficient data quality in OEM and/or car services,0.17237789928913116
Mobile app spoofing,Insufficient data structure model to handle driver rights,0.15971198678016663
Mobile app spoofing,Insufficient deletion of driver data,0.17309747636318207
Mobile app spoofing,Misleading content in OEM services,0.4366580843925476
Mobile app spoofing,Operator-sided data leakage in OEM and/or car devices,0.24661709368228912
Mobile app spoofing,Secondary use of driver data,0.1662215143442154
Mobile app spoofing,"Sharing, transfer or processing through 3rd party of driver data",0.13353782892227173
Mobile app spoofing,Software vulnerabilities exploitation in OEM and/or car services,0.27589666843414307
OEM targeted attacks,OEM servers information leakage,0.4369390606880188
OEM targeted attacks,Servers violation in OEM services,0.47912412881851196
OEM targeted attacks,Side-channel attacks against car components,0.2241368442773819
OEM targeted attacks,Smart key bruteforcing,0.28800755739212036
OEM targeted attacks,Smart key cloning,0.142691969871521
OEM targeted attacks,Smart key jamming,0.21640615165233612
OEM targeted attacks,Software vulnerabilities exploitation in OEM and/or car services,0.41697877645492554
OEM targeted attacks,Theft of car,-0.01061229407787323
OEM targeted attacks,Threats targeting autonomous sensors,0.3107645809650421
OEM targeted attacks,Unauthorised access in OEM and/or car services,0.2407793551683426
OEM targeted attacks,Unreliable sources of information and/or rogue car components,-0.003289696993306279
OEM targeted attacks,V2X data tampering,0.0836658775806427
OEM targeted attacks,V2X Denial of Service,0.053229138255119324
OEM targeted attacks,V2X eavesdropping,0.14451956748962402
OEM targeted attacks,V2X message replay,0.17914603650569916
OEM targeted attacks,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.08009837567806244
OEM targeted attacks,Collection of data not required for the driver-consented purpose,0.11146730184555054
OEM targeted attacks,Consent-related issues with driver,0.1187838464975357
OEM targeted attacks,Data aggregation and profiling of driver,0.225459486246109
OEM targeted attacks,Inability of driver to access and modify data,0.10199208557605743
OEM targeted attacks,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.03721414878964424
OEM targeted attacks,Insecure data transfer in OEM and/or car services,0.3185422718524933
OEM targeted attacks,Insufficient data breach response from OEM,0.45591455698013306
OEM targeted attacks,Insufficient data quality in OEM and/or car services,0.17194409668445587
OEM targeted attacks,Insufficient data structure model to handle driver rights,0.03257579356431961
OEM targeted attacks,Insufficient deletion of driver data,0.00036370474845170975
OEM targeted attacks,Misleading content in OEM services,0.4601612091064453
OEM targeted attacks,Operator-sided data leakage in OEM and/or car devices,0.2739739418029785
OEM targeted attacks,Secondary use of driver data,0.12678265571594238
OEM targeted attacks,"Sharing, transfer or processing through 3rd party of driver data",0.10299868881702423
OEM targeted attacks,Software vulnerabilities exploitation in OEM and/or car services,0.41697877645492554
OEM servers information leakage,Servers violation in OEM services,0.6318939924240112
OEM servers information leakage,Side-channel attacks against car components,0.22429873049259186
OEM servers information leakage,Smart key bruteforcing,0.2741349935531616
OEM servers information leakage,Smart key cloning,0.16204290091991425
OEM servers information leakage,Smart key jamming,0.2827194929122925
OEM servers information leakage,Software vulnerabilities exploitation in OEM and/or car services,0.4888012409210205
OEM servers information leakage,Theft of car,0.21288543939590454
OEM servers information leakage,Threats targeting autonomous sensors,0.29049938917160034
OEM servers information leakage,Unauthorised access in OEM and/or car services,0.5685040354728699
OEM servers information leakage,Unreliable sources of information and/or rogue car components,0.3279057443141937
OEM servers information leakage,V2X data tampering,0.38608449697494507
OEM servers information leakage,V2X Denial of Service,0.183631032705307
OEM servers information leakage,V2X eavesdropping,0.34097594022750854
OEM servers information leakage,V2X message replay,0.33592915534973145
OEM servers information leakage,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.2748759090900421
OEM servers information leakage,Collection of data not required for the driver-consented purpose,0.39134737849235535
OEM servers information leakage,Consent-related issues with driver,0.16070011258125305
OEM servers information leakage,Data aggregation and profiling of driver,0.18801933526992798
OEM servers information leakage,Inability of driver to access and modify data,0.23764267563819885
OEM servers information leakage,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.20012637972831726
OEM servers information leakage,Insecure data transfer in OEM and/or car services,0.5109009742736816
OEM servers information leakage,Insufficient data breach response from OEM,0.4005158543586731
OEM servers information leakage,Insufficient data quality in OEM and/or car services,0.35178670287132263
OEM servers information leakage,Insufficient data structure model to handle driver rights,0.20829501748085022
OEM servers information leakage,Insufficient deletion of driver data,0.3535809814929962
OEM servers information leakage,Misleading content in OEM services,0.5501847863197327
OEM servers information leakage,Operator-sided data leakage in OEM and/or car devices,0.6530495882034302
OEM servers information leakage,Secondary use of driver data,0.36753222346305847
OEM servers information leakage,"Sharing, transfer or processing through 3rd party of driver data",0.4045078754425049
OEM servers information leakage,Software vulnerabilities exploitation in OEM and/or car services,0.4888012409210205
Servers violation in OEM services,Side-channel attacks against car components,0.2832852303981781
Servers violation in OEM services,Smart key bruteforcing,0.2327715903520584
Servers violation in OEM services,Smart key cloning,0.06297314167022705
Servers violation in OEM services,Smart key jamming,0.24522005021572113
Servers violation in OEM services,Software vulnerabilities exploitation in OEM and/or car services,0.523525595664978
Servers violation in OEM services,Theft of car,0.1522112637758255
Servers violation in OEM services,Threats targeting autonomous sensors,0.20785577595233917
Servers violation in OEM services,Unauthorised access in OEM and/or car services,0.5511192679405212
Servers violation in OEM services,Unreliable sources of information and/or rogue car components,0.21524199843406677
Servers violation in OEM services,V2X data tampering,0.31847089529037476
Servers violation in OEM services,V2X Denial of Service,0.3159494400024414
Servers violation in OEM services,V2X eavesdropping,0.26823094487190247
Servers violation in OEM services,V2X message replay,0.3183208405971527
Servers violation in OEM services,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.42727550864219666
Servers violation in OEM services,Collection of data not required for the driver-consented purpose,0.3435179591178894
Servers violation in OEM services,Consent-related issues with driver,0.3494618833065033
Servers violation in OEM services,Data aggregation and profiling of driver,0.18649187684059143
Servers violation in OEM services,Inability of driver to access and modify data,0.27832627296447754
Servers violation in OEM services,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.3688441514968872
Servers violation in OEM services,Insecure data transfer in OEM and/or car services,0.4620240330696106
Servers violation in OEM services,Insufficient data breach response from OEM,0.45457589626312256
Servers violation in OEM services,Insufficient data quality in OEM and/or car services,0.3803282380104065
Servers violation in OEM services,Insufficient data structure model to handle driver rights,0.2834675908088684
Servers violation in OEM services,Insufficient deletion of driver data,0.2923220992088318
Servers violation in OEM services,Misleading content in OEM services,0.575971245765686
Servers violation in OEM services,Operator-sided data leakage in OEM and/or car devices,0.5035992860794067
Servers violation in OEM services,Secondary use of driver data,0.2530018985271454
Servers violation in OEM services,"Sharing, transfer or processing through 3rd party of driver data",0.29874661564826965
Servers violation in OEM services,Software vulnerabilities exploitation in OEM and/or car services,0.523525595664978
Side-channel attacks against car components,Smart key bruteforcing,0.23098525404930115
Side-channel attacks against car components,Smart key cloning,0.12888841331005096
Side-channel attacks against car components,Smart key jamming,0.20975039899349213
Side-channel attacks against car components,Software vulnerabilities exploitation in OEM and/or car services,0.5645808577537537
Side-channel attacks against car components,Theft of car,0.49049827456474304
Side-channel attacks against car components,Threats targeting autonomous sensors,0.3728829026222229
Side-channel attacks against car components,Unauthorised access in OEM and/or car services,0.40977048873901367
Side-channel attacks against car components,Unreliable sources of information and/or rogue car components,0.5355198979377747
Side-channel attacks against car components,V2X data tampering,0.30107539892196655
Side-channel attacks against car components,V2X Denial of Service,0.16803258657455444
Side-channel attacks against car components,V2X eavesdropping,0.3437283933162689
Side-channel attacks against car components,V2X message replay,0.21475505828857422
Side-channel attacks against car components,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.4980504512786865
Side-channel attacks against car components,Collection of data not required for the driver-consented purpose,0.3889869451522827
Side-channel attacks against car components,Consent-related issues with driver,0.36206093430519104
Side-channel attacks against car components,Data aggregation and profiling of driver,0.3229403793811798
Side-channel attacks against car components,Inability of driver to access and modify data,0.22856169939041138
Side-channel attacks against car components,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.3858928680419922
Side-channel attacks against car components,Insecure data transfer in OEM and/or car services,0.4535554349422455
Side-channel attacks against car components,Insufficient data breach response from OEM,0.047094058245420456
Side-channel attacks against car components,Insufficient data quality in OEM and/or car services,0.3500669598579407
Side-channel attacks against car components,Insufficient data structure model to handle driver rights,0.24396225810050964
Side-channel attacks against car components,Insufficient deletion of driver data,0.22305600345134735
Side-channel attacks against car components,Misleading content in OEM services,0.27834510803222656
Side-channel attacks against car components,Operator-sided data leakage in OEM and/or car devices,0.6155607104301453
Side-channel attacks against car components,Secondary use of driver data,0.4902106523513794
Side-channel attacks against car components,"Sharing, transfer or processing through 3rd party of driver data",0.31040793657302856
Side-channel attacks against car components,Software vulnerabilities exploitation in OEM and/or car services,0.5645808577537537
Smart key bruteforcing,Smart key cloning,0.552172839641571
Smart key bruteforcing,Smart key jamming,0.6130801439285278
Smart key bruteforcing,Software vulnerabilities exploitation in OEM and/or car services,0.3304845690727234
Smart key bruteforcing,Theft of car,0.2659200429916382
Smart key bruteforcing,Threats targeting autonomous sensors,0.2941954731941223
Smart key bruteforcing,Unauthorised access in OEM and/or car services,0.27329277992248535
Smart key bruteforcing,Unreliable sources of information and/or rogue car components,0.228434756398201
Smart key bruteforcing,V2X data tampering,0.2469845414161682
Smart key bruteforcing,V2X Denial of Service,-0.04912961274385452
Smart key bruteforcing,V2X eavesdropping,0.15874740481376648
Smart key bruteforcing,V2X message replay,0.1192370355129242
Smart key bruteforcing,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.26096808910369873
Smart key bruteforcing,Collection of data not required for the driver-consented purpose,0.13714024424552917
Smart key bruteforcing,Consent-related issues with driver,0.15551941096782684
Smart key bruteforcing,Data aggregation and profiling of driver,0.2261301428079605
Smart key bruteforcing,Inability of driver to access and modify data,0.07387656718492508
Smart key bruteforcing,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.12298444658517838
Smart key bruteforcing,Insecure data transfer in OEM and/or car services,0.30594050884246826
Smart key bruteforcing,Insufficient data breach response from OEM,0.054670363664627075
Smart key bruteforcing,Insufficient data quality in OEM and/or car services,0.17497357726097107
Smart key bruteforcing,Insufficient data structure model to handle driver rights,0.09032299369573593
Smart key bruteforcing,Insufficient deletion of driver data,0.09506581723690033
Smart key bruteforcing,Misleading content in OEM services,0.25087055563926697
Smart key bruteforcing,Operator-sided data leakage in OEM and/or car devices,0.32617250084877014
Smart key bruteforcing,Secondary use of driver data,0.22501173615455627
Smart key bruteforcing,"Sharing, transfer or processing through 3rd party of driver data",0.2411685287952423
Smart key bruteforcing,Software vulnerabilities exploitation in OEM and/or car services,0.3304845690727234
Smart key cloning,Smart key jamming,0.6459373235702515
Smart key cloning,Software vulnerabilities exploitation in OEM and/or car services,0.21671956777572632
Smart key cloning,Theft of car,0.20350557565689087
Smart key cloning,Threats targeting autonomous sensors,0.336250364780426
Smart key cloning,Unauthorised access in OEM and/or car services,0.20230180025100708
Smart key cloning,Unreliable sources of information and/or rogue car components,0.15020869672298431
Smart key cloning,V2X data tampering,0.2535046637058258
Smart key cloning,V2X Denial of Service,-0.0034169151913374662
Smart key cloning,V2X eavesdropping,0.1322886049747467
Smart key cloning,V2X message replay,0.08076968789100647
Smart key cloning,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.1314205378293991
Smart key cloning,Collection of data not required for the driver-consented purpose,0.082160085439682
Smart key cloning,Consent-related issues with driver,0.06443673372268677
Smart key cloning,Data aggregation and profiling of driver,0.14939437806606293
Smart key cloning,Inability of driver to access and modify data,0.08855739235877991
